Gender.Weights,Age Group.Weights,ADM1.Weights,Total Weights,Survey Date,Country,Gender,Age Group,Admin1,SEC,Age,BirthYear,Awareness,Urban/Rural,BiggestChallenge,LevelConcern,Concerns,RiskAwareness,Tested,VirusPrevention,PreventativeMeasures: Avoiding public places,PreventativeMeasures: Avoiding public transport,PreventativeMeasures: Increasing hygiene,PreventativeMeasures: Other,PreventativeMeasures: Working from home,HandWashing,SocialDistancing,HealthBehavior,EconomicImpact,MarketOperability,FoodLocations,FoodLocations2,FoodShopping,FoodAmount,Foodworry,BrandPurchase,NonEssentialItems,GovernmentTrust,CommercialTrust: Banks,CommercialTrust: Brands,CommercialTrust: Other,CommercialTrust: Retailers,CommercialTrust: Telecommuncations,InitiativeTaken: Limited store traffic,InitiativeTaken: None,InitiativeTaken: Sectioned intercepts,InitiativeTaken: Staff in protective gear,Groups: Brands,Groups: Governments,Groups: NGOs,Groups: Private Sector,Groups: Retailers,InformationSources: Friends/family,InformationSources: Government messages,InformationSources: Newspapers,InformationSources: Other,InformationSources: Radio,InformationSources: Social Media,InformationSources: TV,SocialMedia,MediaConsumption,StayPositive
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Female,36+,North West,A,39,1980,Yes,Urban area,To provide for my family,5,Economic impact,Yes,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Friends/family,Consuming more,My kids
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Female,26-35,Eastern Cape,B,34,1985,Yes,Urban area,Keeping my family entertained,5,Contracting the disease,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,3-5 times,Yes,Go to doctor,5,All are open,No,N/A,Less often than usual,Same as usual,No,N/A,No change,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,God
1.0,1.0,1.0,1.00,04/06/2020,Mozambique,Female,15-25,Manica,B,23,1996,Yes,Rural area,,1,Contracting the disease,Yes,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,1,Some are open,Yes,Hypermarkets,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming less,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Kigali,B,22,1997,Yes,Urban area,,5,Global infections,No,Yes - tested negative,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Stay home,5,Some are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Male,36+,Eastern Cape,B,50,1969,Yes,Urban area,Unemployment,5,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are closed,No,N/A,Less often than usual,Same as usual,No,N/A,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Faith and Prayer
1.0,1.0,1.0,1.00,04/06/2020,Ghana,Female,36+,Eastern,C1,36,1983,Yes,Rural area,To Protect Myself And Family From Corona,5,Global infections,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,All are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,Family
1.0,0.8,1.0,0.77,04/06/2020,Rwanda,Male,26-35,Kigali,C1,31,1988,Yes,Urban area,,5,Contracting the disease,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,More than 5 times,Yes,Stay home,5,Most are open,Yes,Discounters,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.0,1.9,1.0,1.85,04/06/2020,Rwanda,Male,36+,Kigali,B,36,1983,Yes,Urban area,,1,Economic impact,No,Yes - tested positive,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,1-2 times,Yes,Stay home,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,
1.0,0.8,1.0,0.77,04/06/2020,Rwanda,Male,26-35,Northern Province,B,32,1987,Yes,Urban area,,5,Global infections,Yes,Yes - tested positive,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Wholesalers,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
1.0,0.8,1.0,0.77,04/06/2020,Rwanda,Male,26-35,Kigali,C1,28,1991,Yes,Urban area,,5,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Northern Province,C1,23,1996,Yes,Rural area,,5,Contracting the disease,No,Yes - tested negative,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,No,Go to doctor,5,Most are closed,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming less,
1.0,1.0,1.0,1.00,04/06/2020,Mozambique,Female,36+,Gaza,C1,39,1980,Yes,Urban area,,4,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are closed,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Kigali,B,25,1994,Yes,Urban area,,5,Contracting the disease,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Stay home,5,Some are open,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Purchase your usual brand,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,
1.0,1.9,1.0,1.85,04/06/2020,Rwanda,Male,36+,Southern Province,C1,38,1981,Yes,Rural area,,5,Global infections,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,All are open,Yes,Supermarkets,Same as usual [no change],Same as usual,No,N/A,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.0,0.8,1.0,0.77,04/06/2020,Rwanda,Male,26-35,Kigali,C1,26,1993,Yes,Urban area,,5,Global infections,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,No,Stay home,4,Some are open,Yes,Hypermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/06/2020,Mozambique,Female,26-35,Gaza,B,27,1992,Yes,Urban area,,5,Contracting the disease,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,Yes,Supermarkets,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
1.0,1.0,1.0,1.00,04/06/2020,Mozambique,Female,15-25,Manica,C2,20,1999,Yes,Rural area,,5,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,No,N/A,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming less,
1.0,1.9,1.0,1.85,04/06/2020,Rwanda,Male,36+,Northern Province,C1,42,1977,Yes,Urban area,,5,Contracting the disease,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,1-2 times,Yes,Stay home,5,Most are open,Yes,Hypermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Governments,Consuming more,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Male,15-25,Western Province,C1,25,1994,Yes,Rural area,,5,Global infections,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,1-2 times,Yes,Stay home,5,Most are open,Yes,Wholesalers,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.0,1.9,1.0,1.85,04/06/2020,Rwanda,Male,36+,Kigali,B,47,1972,Yes,Urban area,,1,Economic impact,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,5,All are open,No,N/A,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Male,15-25,Eastern Province,C2,24,1995,Yes,Rural area,,5,Local infections,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,No,Stay home,5,Some are open,Yes,Online,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Southern Province,B,21,1998,Yes,Urban area,,5,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,1-2 times,Yes,Go to doctor,5,Some are open,Yes,Wholesalers,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.0,0.8,1.0,0.77,04/06/2020,Rwanda,Male,26-35,Kigali,C1,27,1992,Yes,Urban area,,5,Contracting the disease,Yes,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,5,Most are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Health organizations,Consuming more,
1.0,1.0,1.0,1.00,04/06/2020,Ghana,Female,15-25,Eastern,C1,25,1994,Yes,Urban area,The virus,2,Global infections,Yes,No,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,More than 5 times,No,Go to hospital,4,Some are open,No,N/A,Less often than usual,Bigger packsize than usual,No,N/A,No change,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,Consuming more,By staying at home
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Male,15-25,Northern Province,E,21,1998,Yes,Rural area,,5,Global infections,Yes,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,More than 5 times,No,Go to hospital,5,All are open,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/06/2020,Ghana,Female,15-25,Upper West,C1,24,1995,Yes,Urban area,My biggest challenge today is that I have no food to eat,5,Global infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,Most are closed,Yes,Wholesalers,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,My family members help me to stay positive and happy because I got time to be with them
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Northern Province,C1,23,1996,Yes,Rural area,,5,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to doctor,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming less,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Male,15-25,Eastern Province,C1,21,1998,Yes,Urban area,,5,Contracting the disease,No,No,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Stay home,5,Some are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Health organizations,Consuming more,
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Male,36+,Free State,A,36,1983,Yes,Rural area,Corona,5,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,1-2 times,Yes,Stay home,5,Most are open,Yes,Other,More often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Other,Consuming more,Count down
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Male,15-25,Limpopo,A,23,1996,Yes,Urban area,Coronavirus,5,Global infections,Yes,Yes - tested positive,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Most are closed,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,Stay safe and in doors
1.0,1.9,1.0,1.85,04/06/2020,Rwanda,Male,36+,Eastern Province,C1,58,1961,Yes,Rural area,,1,Global infections,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,1,Most are closed,Yes,Drugstores,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,No change,
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Female,15-25,Eastern Cape,B,24,1995,Yes,Rural area,Is To Go To Town To Buy Needs,5,Travel restrictions,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,Yes,Online,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Always Stay Home.Use Sunitisers.Avoid Public Space.To Use Masks &glubs.
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Male,36+,Northern Cape,B,37,1982,Yes,Rural area,I cant manage to Google what i need becouse of money to buy data. To be updated  about corona virus,5,Global infections,Yes,Not sure,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,4,Most are open,No,N/A,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,Keep me busy at home
1.0,1.0,1.0,1.00,04/06/2020,Ghana,Female,36+,Brong Ahafo,C1,37,1982,Yes,Urban area,Access to food,5,Contracting the disease,Yes,No,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,3-5 times,No,Stay home,5,All are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,"Reading,praying,exercise"
1.0,1.9,1.0,1.85,04/06/2020,Rwanda,Male,36+,Eastern Province,C1,43,1976,Yes,Urban area,,4,Global infections,Yes,No,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Most are closed,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Media outlets,Consuming less,
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Female,15-25,KwaZulu-Natal,B,23,1996,Yes,Rural area,Water there's no water here,5,Contracting the disease,Yes,Not sure,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,No,N/A,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,No change,My family
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Male,26-35,KwaZulu-Natal,A,32,1987,Yes,Urban area,Start up capital,5,Local infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,Gyming with my family indoor
1.0,1.0,1.0,1.00,04/06/2020,Ghana,Female,36+,Central,C1,63,1956,Yes,Urban area,Selling,5,Economic impact,Yes,Yes - tested negative,Yes,FALSE,FALSE,TRUE,TRUE,FALSE,More than 5 times,Yes,Go to doctor,5,Some are open,No,N/A,Same as usual [no change],Bigger packsize than usual,No,N/A,No change,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Governments,Consuming more,The government and God
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Northern Province,B,21,1998,Yes,Urban area,,1,Local infections,Yes,Yes - tested positive,Yes,FALSE,TRUE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to doctor,1,All are open,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Western Province,B,20,1999,Yes,Urban area,,1,Travel restrictions,Yes,Yes - tested positive,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,1,Some are open,Yes,Drugstores,Same as usual [no change],Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Female,15-25,KwaZulu-Natal,A,19,2000,Yes,Urban area,Being stuck at home due to the lockdown,4,Contracting the disease,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,3-5 times,Yes,Stay home,5,Some are open,Yes,Supermarkets,Same as usual [no change],Same as usual,No,N/A,Decreased,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,Netflix
1.0,1.0,1.0,1.00,04/06/2020,South Africa,Female,36+,Free State,B,37,1982,Yes,Urban area,The fact that I am unable to move to any place due to the fact that this virus is spreading soo fast and scaring too,5,Global infections,Yes,Not sure,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are open,Yes,Wholesalers,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,No change,"Staying home with kids, playing and doing more works. More information on TV"
1.0,0.8,1.0,0.79,04/06/2020,Rwanda,Female,15-25,Kigali,B,25,1994,Yes,Urban area,,5,Global infections,Yes,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,All are closed,Yes,Wholesalers,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
1.0,0.8,1.0,0.77,04/06/2020,Rwanda,Male,26-35,Eastern Province,C1,31,1988,Yes,Rural area,,5,Local infections,No,Yes - tested negative,No,FALSE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Stay home,5,Most are closed,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
